,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
2726,461000,3,3,2770,6278,2,0,0,3,1980,790,2006,0,2776,32,34
2727,770000,3,2,2910,10204,2,0,0,3,2910,0,1990,2009,1443,31,31
2728,1384000,4,3,4290,12103,1,0,3,3,2690,1600,1997,0,1378,3,5
2729,330000,3,2,1600,26977,2,0,0,3,1600,0,2005,0,2692,11,11
2730,322500,4,2,1820,6753,2,0,0,3,1820,0,1994,0,2056,21,23
2731,1600000,6,5,6050,230652,2,0,3,3,6050,0,2001,0,2461,13,14
2732,475000,3,1,1700,8432,1,0,0,3,1230,470,1977,2004,84,35,60
2733,250275,2,1,790,11234,1,0,0,4,790,0,1942,1982,1383,26,68
2734,274500,3,2,1720,9000,1,0,0,4,1320,400,1969,0,2990,14,13
2735,284950,3,1,990,10723,1,0,0,5,990,0,1960,0,571,32,37
2736,264950,4,1,1770,9011,1,0,0,5,1050,720,1983,0,2267,9,26
2737,242000,3,2,1260,8092,1,0,0,3,1260,0,1986,0,1807,21,23
2738,913000,4,2,3640,10576,2,0,0,3,3640,0,1999,0,2303,33,43
2739,555000,3,1,2040,6000,1,0,0,5,1120,920,1958,0,2965,35,55
2740,711000,4,1,1980,10800,1,0,0,5,990,990,1948,1985,2905,23,25
2741,403500,5,2,3600,17300,1,0,0,4,2410,1190,1968,0,3137,26,68
2742,975000,4,2,4270,43386,1,0,0,3,2680,1590,1991,0,1793,31,32
2743,253779,4,2,2030,9600,1,0,0,3,1430,600,1947,2012,3340,34,72
2744,384400,3,3,1689,1388,3,0,0,3,1689,0,2008,0,69,35,60
2745,646000,5,2,2870,4461,1,0,0,3,1650,1220,1976,0,3664,35,50
2746,415000,3,1,1270,4800,1,0,0,3,1270,0,1952,2014,3872,35,61
2747,764000,4,2,2790,7938,2,0,0,3,2790,0,1997,0,1962,33,42
2748,507000,5,3,3850,16249,2,0,2,3,3030,820,2002,0,613,1,45
2749,545500,3,2,1560,9361,1,0,0,4,1360,200,1936,0,2465,35,51
2750,450000,3,1,1180,4080,1,0,0,4,760,420,1928,0,3874,35,56
2751,264000,4,1,1820,8118,1,0,0,4,1080,740,1980,0,565,18,19
2752,650000,5,1,1260,4500,1,0,0,3,1260,0,1926,2003,4104,35,58
2753,365000,3,2,2640,6715,2,0,0,3,1680,960,1991,0,1381,32,36
2754,343566,2,1,1100,4200,1,0,0,3,1100,0,1954,2005,4008,35,63
2755,375000,3,2,1950,6871,2,0,0,3,1950,0,1997,0,2102,36,67
2756,295000,3,2,1380,8682,1,0,0,4,1380,0,1966,0,1608,10,66
2757,325000,3,2,2200,7000,1,0,0,4,1280,920,1977,0,1163,32,36
2758,265000,4,1,2050,7100,1,0,0,3,1050,1000,1963,2008,2454,1,0
2759,562000,5,3,2795,15101,2,0,0,3,2795,0,1996,0,856,11,11
2760,540000,4,2,2050,34222,2,0,0,4,2050,0,1989,0,1380,42,44
2761,4489000,4,3,6430,27517,2,0,0,3,6430,0,2001,0,314,3,3
2762,279950,5,1,2150,7171,1,0,0,4,1460,690,1970,0,1933,18,19
2763,540000,3,1,1970,8200,1,0,0,5,1420,550,1963,0,3093,36,70
2764,310000,4,2,2660,12672,1,0,0,4,1740,920,1960,2001,4076,14,2
2765,190000,1,1,720,4800,1,0,0,3,720,0,1914,1996,4036,35,57
2766,440000,4,2,2410,4780,2,0,0,3,2410,0,2000,0,2802,38,38
2767,1400000,3,2,2020,5500,1,0,3,3,1790,230,1937,1999,1969,35,74
2768,230000,2,1,1080,9435,1,0,0,3,1080,0,1958,2004,389,32,36
2769,455000,3,1,1180,14292,1,0,0,3,1180,0,1981,2013,3263,27,27
2770,175000,2,1,660,5000,1,0,0,3,660,0,1915,0,3053,35,49
2771,650000,3,1,2920,9370,1,0,0,4,1620,1300,1981,0,846,3,5
2772,3000000,4,4,4850,12445,2,1,4,5,3850,1000,1989,0,222,19,22
2773,192500,3,1,1080,8580,1,0,0,3,1080,0,1900,2005,889,40,69
2774,239950,3,1,1670,6900,1,0,0,3,1170,500,1978,0,2756,14,13
2775,175000,6,1,1370,5080,1,0,0,3,1120,250,1931,0,4200,35,49
2776,850000,5,3,3450,28324,1,0,0,5,2350,1100,1972,0,215,19,21
2777,410000,4,2,1970,10500,1,0,0,3,1820,150,1961,2004,744,6,68
2778,570000,4,2,2290,6738,2,0,0,3,2290,0,1996,0,3029,16,17
2779,469000,5,2,2240,7543,1,0,0,3,1140,1100,1966,1963,1658,36,70
2780,559000,2,1,1240,6400,1,0,1,4,1060,180,1938,0,3579,35,61
2781,739888,3,2,2420,43177,2,0,4,4,1690,730,1989,0,3141,33,43
2782,568450,5,3,3260,58806,2,0,0,4,3260,0,1969,0,2203,18,26
2783,240000,2,1,670,10920,1,0,0,3,670,0,1942,1999,18,35,65
2784,574950,5,3,3160,10000,2,0,0,4,3160,0,1980,0,38,16,15
2785,180000,3,2,1990,6350,2,0,0,3,1990,0,1967,2011,2080,10,73
2786,1160000,4,3,4680,9700,2,0,0,3,1832,308,2006,0,2150,35,47
2787,300000,3,2,1700,3575,2,0,0,3,1832,308,2006,0,2150,35,47
2788,630000,4,2,2807,9430,2,0,0,3,1832,308,2006,0,2150,35,47
2789,507000,4,1,1770,9375,1,0,0,3,1832,308,2006,0,2150,35,47
2790,287500,4,2,2570,9000,1,0,0,3,1832,308,2006,0,2150,35,47
2791,688000,3,3,3450,16200,2,0,0,3,1832,308,2006,0,2150,35,47
2792,424000,3,2,1670,7700,1,0,0,3,1832,308,2006,0,2150,35,47
2793,400000,3,1,1050,6150,1,0,0,3,1832,308,2006,0,2150,35,47
2794,620000,4,2,1910,7683,2,0,0,3,1832,308,2006,0,2150,35,47
2795,300000,3,1,910,7700,1,0,0,3,1832,308,2006,0,2150,35,47
2796,615000,5,2,2480,12070,2,0,0,3,1832,308,2006,0,2150,35,47
2797,206000,2,1,1820,8867,2,0,0,3,1832,308,2006,0,2150,35,47
2798,515500,4,2,2920,7700,2,0,0,3,1832,308,2006,0,2150,35,47
2799,554000,5,2,1870,11411,1,0,0,3,1832,308,2006,0,2150,35,47
2800,825000,4,3,3810,9792,2,0,0,3,1832,308,2006,0,2150,35,47
2801,855000,4,2,2190,4080,2,0,0,3,1832,308,2006,0,2150,35,47
2802,315000,3,2,1730,6368,2,0,0,3,1832,308,2006,0,2150,35,47
2803,299000,5,2,2220,9360,1,0,0,3,1832,308,2006,0,2150,35,47
2804,650000,3,1,1320,8114,1,0,0,3,1832,308,2006,0,2150,35,47
2805,465000,3,1,1510,4800,1,0,0,3,1832,308,2006,0,2150,35,47
2806,535000,3,2,2120,4080,2,0,0,3,1832,308,2006,0,2150,35,47
2807,564000,2,2,1690,4500,1,0,0,3,1832,308,2006,0,2150,35,47
2808,515000,3,3,1360,1419,2,0,0,3,1832,308,2006,0,2150,35,47
2809,580000,4,2,3250,5000,2,0,0,3,1832,308,2006,0,2150,35,47
2810,309000,3,2,1490,1294,2,0,0,3,1832,308,2006,0,2150,35,47
2811,536751,3,1,1930,6360,1,0,0,3,1832,308,2006,0,2150,35,47
2812,415000,4,2,2020,5501,2,0,0,3,1832,308,2006,0,2150,35,47
2813,267000,3,2,1584,2800,2,0,0,3,1832,308,2006,0,2150,35,47
2814,820000,4,2,3170,8523,2,0,0,3,1832,308,2006,0,2150,35,47
2815,1399950,4,2,3870,10046,2,0,0,3,1832,308,2006,0,2150,35,47
2816,485000,2,2,1430,923,3,0,0,3,1832,308,2006,0,2150,35,47
2817,482000,3,3,1380,1120,3,0,0,3,1832,308,2006,0,2150,35,47
2818,535000,4,2,2610,4595,2,0,0,3,1832,308,2006,0,2150,35,47
2819,690000,3,3,1540,1428,3,0,0,3,1832,308,2006,0,2150,35,47
2820,576000,3,2,1940,9000,1,0,0,3,1832,308,2006,0,2150,35,47
2821,378750,3,2,2160,3000,1,0,0,3,1832,308,2006,0,2150,35,47
2822,269900,4,1,1530,8750,1,0,0,3,1832,308,2006,0,2150,35,47
2823,210000,3,2,1440,7210,1,0,0,3,1832,308,2006,0,2150,35,47
2824,429900,4,2,2640,8625,2,0,0,3,1832,308,2006,0,2150,35,47
2825,1525000,4,3,3620,5131,2,0,0,3,1832,308,2006,0,2150,35,47
2826,360000,4,2,2850,4650,2,0,0,3,1832,308,2006,0,2150,35,47
2827,405000,2,1,1260,4377,1,0,0,3,1832,308,2006,0,2150,35,47
2828,450000,3,1,1610,11200,1,0,0,3,1832,308,2006,0,2150,35,47
2829,703000,3,2,1360,5980,1,0,0,3,1832,308,2006,0,2150,35,47
2830,661000,4,2,2496,8058,2,0,0,3,1832,308,2006,0,2150,35,47
2831,580000,4,2,2160,9593,1,0,0,3,1832,308,2006,0,2150,35,47
2832,464000,3,1,1320,3625,2,0,0,3,1832,308,2006,0,2150,35,47
2833,945000,2,2,2540,7089,2,0,0,3,1832,308,2006,0,2150,35,47
2834,659500,4,3,2620,18362,1,0,0,3,1832,308,2006,0,2150,35,47
2835,200000,3,1,1140,8340,1,0,0,3,1832,308,2006,0,2150,35,47
2836,280000,3,2,1790,42399,1,0,0,3,1832,308,2006,0,2150,35,47
2837,1325000,4,2,2440,3600,2,0,0,3,1832,308,2006,0,2150,35,47
2838,346150,3,2,2140,7200,1,0,0,3,1832,308,2006,0,2150,35,47
2839,197500,3,1,1330,5412,2,0,0,3,1832,308,2006,0,2150,35,47
2840,799000,4,2,2590,7910,2,0,0,3,1832,308,2006,0,2150,35,47
2841,1309500,4,4,4750,13912,2,0,0,3,1832,308,2006,0,2150,35,47
2842,350000,2,1,1620,9205,1,0,0,3,1832,308,2006,0,2150,35,47
2843,720000,4,2,2440,34290,2,0,0,3,1832,308,2006,0,2150,35,47
2844,519000,3,2,2020,10744,1,0,0,3,1832,308,2006,0,2150,35,47
2845,590300,3,1,1470,7200,2,0,0,3,1832,308,2006,0,2150,35,47
2846,2200000,5,4,5990,10450,2,0,0,3,1832,308,2006,0,2150,35,47
2847,410000,6,2,2520,9324,1,0,0,3,1832,308,2006,0,2150,35,47
2848,437000,2,1,1440,4225,1,0,0,3,1832,308,2006,0,2150,35,47
2849,221000,3,2,1640,7350,1,0,0,3,1832,308,2006,0,2150,35,47
2850,380000,4,2,2150,20181,1,0,0,3,1832,308,2006,0,2150,35,47
2851,506000,2,1,1570,8210,1,0,0,3,1832,308,2006,0,2150,35,47
2852,395000,4,1,1980,10350,1,0,0,3,1832,308,2006,0,2150,35,47
2853,285000,3,1,1210,4731,1,0,0,3,1832,308,2006,0,2150,35,47
2854,311000,3,1,1900,3000,1,0,0,3,1832,308,2006,0,2150,35,47
2855,520000,3,1,1940,219527,1,0,0,3,1832,308,2006,0,2150,35,47
2856,435000,3,1,1310,8065,1,0,0,3,1832,308,2006,0,2150,35,47
2857,120000,2,1,990,39964,1,0,0,3,1832,308,2006,0,2150,35,47
2858,1440000,3,3,3870,3819,2,0,0,3,1832,308,2006,0,2150,35,47
2859,186000,3,2,1340,4320,1,0,0,3,1832,308,2006,0,2150,35,47
2860,756000,4,2,2160,5600,1,0,0,3,1832,308,2006,0,2150,35,47
2861,248000,4,2,2080,13510,1,0,0,3,1832,308,2006,0,2150,35,47
2862,287000,3,2,1300,11374,1,0,0,3,1832,308,2006,0,2150,35,47
2863,510000,4,2,2610,8031,2,0,0,3,1832,308,2006,0,2150,35,47
2864,249000,3,1,1050,8498,1,0,0,3,1832,308,2006,0,2150,35,47
2865,340000,3,2,2480,6112,2,0,0,3,1832,308,2006,0,2150,35,47
2866,399888,4,2,1820,8255,1,0,0,3,1832,308,2006,0,2150,35,47
2867,440000,3,1,1170,8740,1,0,0,3,1832,308,2006,0,2150,35,47
2868,899000,4,2,2370,6000,1,0,0,3,1832,308,2006,0,2150,35,47
2869,540500,5,3,3090,7415,2,0,0,3,1832,308,2006,0,2150,35,47
2870,385000,3,1,2310,11200,1,0,0,3,1832,308,2006,0,2150,35,47
2871,558000,4,2,2060,10358,1,0,0,3,1832,308,2006,0,2150,35,47
2872,600000,3,2,2540,237402,1,0,0,3,1832,308,2006,0,2150,35,47
2873,450000,4,2,2400,7693,2,0,0,3,1832,308,2006,0,2150,35,47
2874,232500,3,1,1320,8450,1,0,0,3,1832,308,2006,0,2150,35,47
2875,436000,2,1,790,6600,1,0,0,3,1832,308,2006,0,2150,35,47
2876,240000,4,2,1790,14690,1,0,0,3,1832,308,2006,0,2150,35,47
2877,489950,3,2,1820,7326,2,0,0,3,1832,308,2006,0,2150,35,47
2878,680000,6,2,1670,3000,1,0,0,3,1832,308,2006,0,2150,35,47
2879,1068000,5,3,3990,9938,2,0,0,3,1832,308,2006,0,2150,35,47
2880,352450,3,2,1430,6000,1,0,0,3,1832,308,2006,0,2150,35,47
2881,335000,4,2,2030,103672,1,0,0,3,1832,308,2006,0,2150,35,47
2882,549000,4,1,1290,3060,2,0,0,3,1832,308,2006,0,2150,35,47
2883,1240000,4,3,3820,13224,2,0,0,3,1832,308,2006,0,2150,35,47
2884,618250,4,3,2520,3360,1,0,0,3,1832,308,2006,0,2150,35,47
2885,1815000,5,3,3880,13000,2,0,0,3,1832,308,2006,0,2150,35,47
2886,850000,2,1,1590,5136,1,0,0,3,1832,308,2006,0,2150,35,47
2887,930000,5,2,3530,9385,1,0,0,3,1832,308,2006,0,2150,35,47
2888,505000,3,2,1610,4611,2,0,0,3,1832,308,2006,0,2150,35,47
2889,925000,4,2,3280,209088,2,0,0,3,1832,308,2006,0,2150,35,47
2890,275000,3,1,1860,15681,1,0,0,3,1832,308,2006,0,2150,35,47
2891,499000,3,1,1840,5000,1,0,0,3,1832,308,2006,0,2150,35,47
2892,507000,3,2,2120,7201,2,0,0,3,1832,308,2006,0,2150,35,47
2893,619850,4,2,2270,9247,1,0,0,3,1832,308,2006,0,2150,35,47
2894,500000,3,2,2840,48716,1,0,0,3,1832,308,2006,0,2150,35,47
2895,310000,4,1,1220,9600,1,0,0,3,1832,308,2006,0,2150,35,47
2896,646000,4,2,2310,4079,2,0,0,3,1832,308,2006,0,2150,35,47
2897,265000,3,1,1840,7300,1,0,0,3,1832,308,2006,0,2150,35,47
2898,475000,3,2,950,1110,2,0,0,3,950,0,2003,0,3097,35,46
2899,600000,4,2,3070,8400,2,0,0,4,3070,0,1970,0,603,19,22
2900,470000,3,2,1730,38884,1,0,0,3,1730,0,1997,0,2471,21,23
2901,319950,2,1,920,8341,1,0,0,3,920,0,1939,1969,283,35,65
2902,712000,3,2,3200,6699,2,0,0,3,3200,0,2004,2003,2218,33,43
2903,775000,4,2,3010,15992,2,0,0,3,3010,0,1996,0,2209,33,43
2904,390000,3,2,1600,10240,1,0,0,3,1090,510,1979,2014,799,19,22
2905,585000,4,2,2840,11044,2,0,0,3,2840,0,2001,0,526,19,22
2906,1027000,3,2,2430,10500,2,0,1,3,2430,0,1989,0,2648,3,3
2907,232603,3,1,1750,11461,2,0,0,4,1750,0,1976,1992,14,1,1
2908,543000,3,2,1240,949,3,0,0,3,1240,0,2008,0,2800,35,47
2909,607500,3,3,1530,1612,3,0,0,3,1530,0,2006,0,1031,35,50
2910,750000,3,3,3390,10078,2,0,0,3,3040,350,2012,1912,340,25,37
2911,728050,3,2,2320,6775,1,0,0,3,2320,0,2008,0,2059,31,32
2912,734990,4,2,2650,6884,2,0,0,3,2650,0,2012,1912,4403,31,32
2913,330000,3,2,2238,7209,2,0,0,3,2238,0,2011,0,673,14,13
2914,605000,4,2,2620,7553,2,0,0,3,2620,0,1996,0,4056,25,34
2915,441000,3,2,1910,7280,1,0,0,3,1160,750,1979,2014,880,19,22
2916,650000,4,2,3040,6587,2,0,0,3,3040,0,2003,0,1878,31,32
2917,1950000,7,3,4640,15235,2,0,1,3,2860,1780,1965,2003,4052,23,25
2918,395000,3,1,1500,4000,1,0,0,3,900,600,1925,2002,4162,35,56
2919,245000,1,0,380,15000,1,0,0,3,380,0,1963,2008,732,6,69
2920,905000,4,3,2970,14486,2,0,0,3,2340,630,1997,0,4318,23,25
2921,660000,4,3,3030,9273,2,0,0,5,3030,0,1988,0,2087,16,17
2922,378000,4,2,1890,12236,1,0,0,3,1230,660,1978,0,3099,27,27
2923,600000,2,1,1040,3600,1,0,0,4,1040,0,1919,1980,454,35,53
2924,632500,4,2,2090,10306,2,0,0,3,2090,0,1986,0,1806,33,42
2925,210000,2,2,1680,5756,2,0,0,4,1680,0,1910,0,241,1,1
2926,754800,2,2,2770,7781,2,0,0,3,2770,0,2006,0,4411,31,32
2927,175000,2,1,1020,5130,1,0,0,4,1020,0,1948,0,1773,1,1
2928,455000,3,2,1470,4653,2,0,0,4,1470,0,1985,0,2052,16,17
2929,450000,3,2,1430,3480,1,0,0,3,980,450,1947,2012,4012,35,47
2930,790000,4,1,2050,10920,1,0,3,3,1450,600,1974,0,2967,20,67
2931,480000,4,1,2080,5500,1,0,0,3,1040,1040,1941,1994,3916,35,56
2932,850000,3,2,2870,8170,2,0,0,3,2250,620,1995,0,3903,35,63
2933,725000,4,3,3940,27591,2,0,3,3,3440,500,2000,0,1298,32,37
2934,380000,3,1,1520,4288,1,0,0,3,1020,500,1949,1998,3114,35,63
2935,979000,3,1,1700,14133,1,0,1,4,1700,0,1954,1979,4220,3,3
2936,359950,3,2,1940,11612,1,0,0,4,1100,840,1981,0,290,35,71
2937,665900,4,2,2870,5453,2,0,1,4,2220,650,1926,1993,21,35,65
2938,812000,3,3,3240,8338,2,0,0,3,3240,0,2001,0,1706,33,42
2939,203000,3,1,1150,7156,1,0,0,4,1150,0,1953,1983,484,6,69
2940,456000,3,1,1440,28516,1,0,0,4,1440,0,1975,0,2121,33,43
2941,547000,5,2,2200,4080,1,0,0,5,1420,780,1916,0,4009,35,47
2942,280000,3,2,1470,8089,1,0,0,3,1470,0,1987,2000,2005,10,73
2943,640000,2,1,1760,4400,1,0,0,4,880,880,1930,0,2833,35,47
2944,477000,3,1,1780,8085,1,0,0,3,1210,570,1976,0,933,5,9
2945,455000,4,2,2450,21000,1,0,2,4,1650,800,1954,1979,1172,6,68
2946,587206,3,3,1890,1710,2,0,0,3,1640,250,1999,0,3844,35,47
2947,425000,3,2,2540,5612,2,0,0,3,2540,0,1999,0,4095,32,37
2948,511500,4,1,1360,6000,1,0,0,3,1360,0,1917,2009,3969,35,54
2949,218000,2,2,1310,2841,2,0,0,3,1310,0,2004,2003,2390,21,23
2950,332000,3,2,1510,7884,1,0,0,3,1510,0,1942,2014,53,6,68
2951,291000,3,1,1860,60960,1,0,0,4,1140,720,1967,0,2108,9,26
2952,279000,4,2,2200,7700,1,0,0,3,1100,1100,1979,2014,1402,32,36
2953,950000,4,2,3360,11548,2,0,0,3,3360,0,1988,2000,3357,19,21
2954,970500,3,2,2470,10125,2,0,0,3,2470,0,1960,2012,3234,23,25
2955,412000,2,1,1260,3960,1,0,0,3,690,570,1925,2002,4116,35,56
2956,400000,3,1,1430,10005,1,0,0,4,1430,0,1950,1983,474,35,62
2957,200000,3,2,1230,7420,1,0,0,5,1230,0,1913,0,4030,1,1
2958,397000,4,2,2320,11717,2,0,0,3,2320,0,1997,0,5,27,27
2959,715000,4,2,3290,6628,2,0,0,3,3290,0,2003,0,4263,33,43
2960,371000,4,2,2550,4770,2,0,0,3,2550,0,2005,0,2371,21,23
2961,458000,3,2,1870,5013,2,0,0,3,1870,0,2003,0,4215,5,9
2962,436500,5,3,3110,12429,1,0,0,3,1790,1320,1977,2004,1109,5,9
2963,329950,3,2,1820,8085,2,0,0,3,1820,0,1983,2009,307,32,33
2964,950000,3,3,3050,18892,1,1,4,4,1650,1400,1962,0,3519,10,73
2965,282000,4,2,1890,6302,2,0,0,3,1890,0,1997,0,47,18,18
2966,250000,1,1,800,16306,1,0,0,2,680,120,1931,0,514,35,69
2967,1135000,6,4,6900,244716,2,0,0,4,4820,2080,2002,0,1241,42,44
2968,400000,4,1,2670,189486,2,0,4,3,2670,0,1972,2002,2939,1,45
2969,681500,5,2,3260,11700,1,0,0,3,1630,1630,1964,2000,1368,3,7
2970,200000,2,1,860,6600,1,0,0,5,860,0,1949,0,598,6,69
2971,1300000,5,4,3366,7800,2,0,2,3,2966,400,1937,1999,2244,35,74
2972,1462497,5,3,3840,4800,3,0,3,3,2750,1090,2008,0,255,35,64
2973,995000,4,4,3850,13551,2,0,2,3,3000,850,1998,2006,3551,3,5
2974,355000,4,2,2040,8265,2,0,0,3,2040,0,1996,0,380,35,65
2975,425000,3,2,1790,10209,1,0,0,3,1290,500,1967,2011,1198,42,41
2976,869000,4,3,3740,30884,2,0,0,3,3060,680,1988,2000,1196,42,41
2977,915000,3,3,2660,4000,2,0,0,3,2170,490,2003,0,2772,35,59
2978,2110000,3,2,3230,17833,2,0,0,4,3230,0,1973,0,392,3,5
2979,925000,4,2,3140,10437,1,0,0,4,2040,1100,1959,0,4085,23,25
2980,2400000,6,4,5480,10800,2,0,3,4,4430,1050,1999,0,471,35,58
2981,390000,3,1,1160,3750,1,0,0,3,1160,0,1910,2006,3088,35,49
2982,330000,3,2,1860,11227,2,0,0,3,1860,0,1995,0,1951,21,23
2983,482500,4,3,1630,7626,1,0,0,5,1110,520,1990,0,410,35,60
2984,525000,3,2,1750,1879,3,0,0,3,1750,0,2001,0,2245,35,50
2985,237000,3,1,1300,8160,1,0,0,4,1300,0,1960,2001,82,32,34
2986,205000,3,1,960,7314,1,0,0,5,960,0,1960,0,3603,1,1
2987,623000,3,2,1850,7777,2,0,0,5,1850,0,1989,0,599,19,21
2988,565000,4,2,3260,4900,2,0,0,3,3260,0,2013,1923,1148,32,37
2989,400000,4,2,2420,7927,1,0,0,4,1400,1020,1973,0,1367,36,62
2990,405000,3,1,1460,10000,1,0,0,3,1460,0,2002,0,660,33,42
2991,337000,4,3,2240,8504,2,0,0,3,2240,0,1992,0,896,36,67
2992,355000,2,1,1240,27042,1,0,1,3,1000,240,1943,2002,324,41,40
2993,885000,3,2,2060,9552,1,0,0,4,1610,450,1975,0,3799,23,25
2994,420000,5,2,2280,10319,1,0,0,3,1300,980,1959,1989,3382,36,70
2995,448000,4,2,2510,6853,2,0,2,3,2510,0,2006,0,2348,21,23
2996,800000,4,2,3150,7035,2,0,0,3,3150,0,2004,2003,227,33,43
2997,830000,5,2,2780,10192,2,0,0,4,2780,0,1978,2000,805,3,6
2998,725000,6,1,2380,4080,2,0,0,3,2380,0,1917,2009,3264,35,48
2999,780000,3,2,2140,3000,2,0,0,3,2140,0,1905,2006,3470,35,47
3000,325000,2,1,840,4239,1,0,0,3,840,0,1948,1994,3993,35,63
3001,488800,4,2,2170,9665,1,0,0,4,1300,870,1976,1992,3686,3,5
3002,1320000,4,3,4410,36200,2,0,0,3,4410,0,1989,0,3625,3,5
3003,489000,4,2,2120,11479,1,0,0,4,1060,1060,1940,2001,188,35,60
3004,1240000,7,5,6630,13782,2,0,0,3,4930,1700,2004,2003,1209,3,5
3005,595000,3,2,3290,22649,2,0,0,4,3290,0,1993,0,2864,25,34
3006,359900,5,2,2290,7420,1,0,0,3,1290,1000,1973,2013,634,32,36
3007,1080000,3,3,4910,43560,2,0,0,4,4000,910,1989,0,1729,3,6
3008,925000,4,2,3730,8014,2,0,0,3,3730,0,2012,1912,3652,33,42
3009,625000,3,2,2440,4800,2,0,0,3,2440,0,2014,0,3318,35,49
3010,339990,3,2,2570,4600,2,0,0,3,2570,0,2014,0,3555,1,45
3011,775950,4,2,2970,4400,2,0,0,3,2970,0,2014,0,1242,31,31
3012,420000,5,3,2630,3149,2,0,0,3,1670,960,2013,1923,2857,32,34
3013,654000,3,3,1530,1565,2,0,0,3,1280,250,2005,0,1399,35,59
3014,725000,3,3,3690,8837,2,0,0,3,3690,0,2001,0,2808,38,38
3015,375000,2,1,1230,1820,2,0,0,4,830,400,1948,0,2685,35,50
3016,1100000,3,2,2200,20000,1,0,1,3,1400,800,1952,2008,2678,3,3
3017,639500,4,2,2330,8994,2,0,0,3,2330,0,1986,0,802,31,31
3018,849000,4,2,2160,6300,1,0,1,4,2160,0,1928,0,3056,35,55
3019,418000,4,1,1550,9176,1,0,0,3,1000,550,1956,2001,51,3,7
3020,442900,4,1,1780,2788,1,0,0,4,890,890,1943,0,2780,35,74
3021,750000,3,1,2610,5544,1,0,0,3,1680,930,1934,1978,3917,35,56
3022,930000,3,2,3290,6830,2,0,0,3,3290,0,2000,0,938,31,31
3023,565000,2,1,1330,6000,1,0,0,4,960,370,1914,1945,2516,35,74
3024,874150,4,3,3530,14406,2,0,1,3,2570,960,1987,2000,3861,19,22
3025,545000,4,2,2090,6023,2,0,0,3,2090,0,1990,2009,2198,16,17
3026,500000,4,2,2040,8400,1,0,0,3,1420,620,1963,2008,3565,3,5
3027,687000,4,2,2370,10083,2,0,0,5,2370,0,1966,0,626,19,21
3028,810000,4,2,2810,10613,2,0,0,3,2810,0,1989,0,978,3,5
3029,439500,3,2,2050,40003,1,0,0,4,1570,480,1977,0,917,16,15
3030,802000,3,1,2870,5000,1,0,0,4,1840,1030,1907,0,2336,35,64
3031,732600,4,2,2130,7300,1,0,0,4,1230,900,1963,0,3393,3,4
3032,374000,4,2,2580,6260,2,0,0,3,2580,0,2004,2003,2065,32,34
3033,330000,4,2,2380,13550,2,0,0,3,2380,0,1999,0,2786,34,72
3034,365000,4,2,1940,25600,1,0,0,1,1940,0,1962,0,3077,3,5
3035,290900,2,2,1610,17600,2,0,0,3,1610,0,1930,1983,679,40,71
3036,577000,3,2,2060,5750,1,0,0,3,1330,730,1976,0,3039,35,55
3037,280000,2,1,1010,3000,1,0,0,4,1010,0,1925,1968,163,27,27
3038,675000,4,2,2810,11120,2,0,0,3,2810,0,1982,0,1850,33,42
3039,800000,3,2,2380,11824,1,0,0,4,1450,930,1972,0,3846,23,25
3040,299995,2,1,1060,7200,1,0,0,4,1060,0,1951,1999,443,36,67
3041,440000,3,1,1560,7207,1,0,0,3,1250,310,1983,2009,4213,19,22
3042,249500,2,1,1500,8645,1,0,0,4,1500,0,1963,0,2271,9,26
3043,690000,2,1,970,4560,1,0,0,4,970,0,1907,0,3020,35,47
3044,235000,3,1,1170,11100,1,0,0,4,1170,0,1968,0,3956,32,37
3045,320000,3,2,2280,7417,2,0,0,3,2280,0,1998,2006,2351,1,0
3046,350000,7,3,2800,9569,1,0,2,3,1400,1400,1963,2008,1662,32,34
3047,334000,4,1,1150,9360,1,0,0,3,1150,0,1970,2014,674,19,22
3048,235000,6,3,2180,7956,2,0,0,3,2180,0,1980,0,2717,14,2
3049,442000,4,2,2520,7253,2,0,0,3,2520,0,1990,2009,3231,32,37
3050,264000,3,1,1760,7482,1,0,0,4,1760,0,1966,0,2321,14,13
3051,275000,2,1,1180,6552,1,0,0,4,1180,0,1949,1985,1169,36,62
3052,430000,2,1,950,4625,1,0,0,4,950,0,1949,1985,4154,35,47
3053,550000,3,2,1900,3255,2,0,0,3,1900,0,1988,2000,2296,3,6
3054,775000,4,2,2300,6158,2,0,0,3,2300,0,1999,0,4225,35,54
3055,603500,6,2,2660,8400,1,0,0,5,1550,1110,1962,0,545,3,5
3056,230000,3,1,1530,389126,1,0,0,4,1530,0,1919,1985,2100,12,12
3057,449000,4,2,1850,5040,1,0,0,3,1230,620,1930,2013,3814,35,61
3058,2075000,4,3,4230,20377,2,0,0,3,4230,0,1997,0,1188,3,3
3059,420000,3,2,1200,5029,1,0,0,3,880,320,1937,1999,2548,35,54
3060,735000,4,2,2270,5102,1,0,0,5,1340,930,1954,0,2862,35,74
3061,200000,3,1,1090,9600,1,0,0,4,1090,0,1968,0,1326,9,26
3062,286000,3,2,1100,750,2,0,0,3,780,320,2008,0,3312,35,49
3063,579000,3,2,1640,1269,3,0,0,3,1640,0,2009,0,604,35,53
